"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPATA31C1",0.934557727865735,-1.13935619907983,0.681453175011238,-1.67195082635141,0.116665785447001,0.158411054977308
"CDK20",409.84125267731,0.944123228007217,0.0984761609582825,9.58732772297223,9.03360006957271e-13,3.10383732960384e-12
"SPIN1",4329.5599502143,0.00617124394013429,0.0430668161430269,0.143294640579868,0.999999993858595,0.999999999984865
"NXNL2",24.7040079822504,1.23572642837985,0.29583880628384,4.17702614441406,0.000431421230935786,0.000794063537206816
"S1PR3",1172.4318201319,0.269264858712442,0.170671893575832,1.57767546296546,0.456237413288238,0.549952164847557
"SHC3",637.648352897078,-0.105204208784363,0.158189575406775,-0.665051464445979,0.832361154693848,0.916685888654944
"CKS2",422.144348969349,-1.28360592818824,0.200387326313244,-6.40562430670751,1.24773889859727e-07,3.0855400802044e-07
"MIR3153",0.209534361852477,-5.66453896985145,1.19711471521931,-4.73182636370292,3.43788227116576e-06,7.63414208812657e-06
"SECISBP2",4248.00899644401,0.435802471002935,0.0527257041978188,8.26546515847129,0.000212586409044979,0.000403604151376439
"SEMA4D",3227.70115159995,-0.592163876391885,0.158118128821904,-3.74507262895115,0.0152331360253563,0.0235362710396142
"GADD45G",1037.61633482846,1.27261592965332,0.163167879889343,7.79942676534366,1.8372525735633e-10,5.46718547342773e-10
"LINC01508",6.37055815418375,-3.12712996213781,0.476322232245082,-6.56515642236242,7.69802417098347e-10,2.19825155306512e-09
"LINC01501",0.076557861603853,-3.25266500553232,1.97847018659863,-1.64403033594571,0.102879843150877,0.140945850065312
"DIRAS2",38.6604940564426,0.0115699307649855,0.293328294997518,0.0394436232791091,0.978114743338751,0.999999999984865
"SYK",2270.85130582379,-1.1542883720898,0.12372597583828,-9.32939396330608,1.34769625205857e-13,4.84960394585091e-13
"LINC00484",19.7164660187195,1.44423731641462,0.332917259271938,4.33812689547261,0.000167310581941098,0.000320861323885233
"AUH",828.638057464781,-1.34693767589008,0.0871154634236518,-15.4615222482348,1.17182747792484e-36,1.1190899676672e-35
"NFIL3",4903.52905317954,1.24840810350541,0.150787113924846,8.27927580156242,1.78015689677224e-11,5.66086158392133e-11
"ROR2",720.312203907394,-0.118706436171178,0.163314819595609,-0.726856487764629,0.801265074170614,0.889203679797403
"SPTLC1",2615.56972143591,-0.399072211394675,0.0773362822011082,-5.16021975761535,0.0269534201810727,0.0402155946560147
"LINC00475",26.7179800686043,1.49228551156637,0.252663499403617,5.90621722207098,4.39946696815036e-07,1.0461305363531e-06
"NOL8",2251.23835469106,0.104225968678809,0.0523009091749595,1.99281370673973,0.997341864247549,0.999999999984865
"CENPP",754.709036502176,1.18527066731174,0.184993432930891,6.40709590893713,2.14411324619998e-07,5.22186194013126e-07
"OGN",941.126089578342,1.54589934711515,0.279636974977963,5.52823655468657,1.7914935662276e-06,4.06365510158734e-06
"OMD",443.612490174487,0.624813977665421,0.204009505434191,3.06267091004233,0.0330964080927948,0.0488186973258102
"ASPN",985.372018061879,-0.294968187438429,0.238261106988194,-1.23800393260594,0.436240244284752,0.528338450072624
"ECM2",1702.5438915997,1.31918231508793,0.235178805725233,5.60927380773068,2.7304839827174e-06,6.11249435050297e-06
"IPPK",887.966237373258,1.13551788695332,0.205937582597688,5.51389344591669,8.54248141099673e-06,1.83752109013027e-05
"BICD2",8786.84302163986,1.28004422077195,0.162266261231328,7.88854202382291,1.09162201887719e-10,3.29786720395417e-10
"ANKRD19P",29.5578746480075,-1.96373825315864,0.123115990338957,-15.9503103354175,2.40442750145395e-44,2.92557061816816e-43
"ZNF484",243.662749117717,-2.54217947883129,0.0896727098090951,-28.3495333668778,2.0392092461571e-144,1.25426145517257e-142
"FGD3",1025.21949984508,0.088779608457841,0.158550952060039,0.559943710866034,0.861694614404214,0.94030441826892
"SUSD3",109.466977889296,-1.0963285509749,0.195907201760283,-5.59616257658761,7.7997599848889e-06,1.68356125398578e-05
"CARD19",1926.80923938097,1.81235184564275,0.102653053155617,17.655118770752,1.30802426506984e-52,2.00696130909486e-51
"NINJ1",3151.46811966114,0.744117165490414,0.123919497093967,6.00484332926366,3.34000339467219e-05,6.81030768088248e-05
"WNK2",2193.41734034087,1.46016317082529,0.287684370278032,5.07557351626059,1.29654290264518e-05,2.74378232093197e-05
"C9orf129",2.93614783544494,-4.90626285177968,0.280933001610501,-17.4641741043367,5.34660542918946e-62,1.04182706342884e-60
"FAM120AOS",2101.66770331633,-0.270695546858959,0.0476147490779974,-5.68511967616452,0.331909802007394,0.413474580168891
"FAM120A",7606.1643788353,-0.633711965704719,0.0481052645007121,-13.1734431206659,7.52664861312811e-16,3.05266597038567e-15
"PHF2",4174.50219464874,0.626240928224706,0.0442279224510772,14.1594018782461,8.93503491865795e-18,4.01103111855134e-17
"BARX1",15.3679215868735,-3.9633080318221,0.460776337343664,-8.60137057964007,3.85240094618725e-16,1.58549162292656e-15
"PTPDC1",694.402058415415,-0.204218019003514,0.0954945124391796,-2.13853145890011,0.684181057759407,0.778963517848192
"MIRLET7F1",0.1624919264708,-5.95201477680908,2.26335525641404,-2.62973068851736,0.00895005474314783,0.0142432999587218
"MIRLET7D",1.02763824143352,-4.48154890587811,0.395036560697975,-11.3446433868294,4.48058156210917e-27,3.02699588500339e-26
"ZNF169",297.529107705447,0.362048211114398,0.0919454824354376,3.93764001802505,0.111490908280639,0.151889899442421
"NUTM2F",1.18316855527781,-1.45339306759867,0.56202208891676,-2.58600702047128,0.0173489903917408,0.0265847469752123
"MFSD14B",4081.83586313016,0.212940181640752,0.0684805513655773,3.10949864442519,0.705805791589839,0.800064043671815
"FBP2",12.0836628220421,0.507974922366406,0.438271664591619,1.15904121440234,0.319921595695922,0.399996244441873
"FBP1",1681.70080887104,-1.09358050532335,0.32905477192966,-3.3233996240514,0.0052011457008335,0.00850622826756739
"MIR6081",0.594936007997467,-7.04667439960903,0.555360580363222,-12.6884670046266,9.70175002333675e-35,8.67556407480851e-34
"MIR23B",0.942617547892247,-4.94248545710398,0.444880854575774,-11.1096834270762,2.60182262265851e-26,1.71036790746015e-25
"MIR27B",2.96788720064811,-4.16941881183518,0.404826214825557,-10.29928067685,1.80278556768261e-22,1.01123737103423e-21
"FANCC",728.979141314023,-0.55803723283845,0.070122960775452,-7.95798161782413,5.59460259260275e-06,1.21986710866246e-05
"PTCH1",1343.02636297869,0.474488053415009,0.102182881712228,4.64351802830618,0.0140129273871469,0.0217618793292782
"ERCC6L2",901.817169163012,-1.79235076556079,0.0570107173099023,-31.4388390487674,1.72766518375203e-161,1.23854916213575e-159
"LINC00092",72.2995628075088,1.56995087975337,0.230738708423367,6.80402040247524,5.30918514112022e-09,1.43791842622299e-08
"HSD17B3",67.9978052267599,-0.221101856269654,0.171314432763961,-1.29062013458195,0.569958163560157,0.666327597969618
"SLC35D2",993.126117621238,-0.167293551976163,0.0764096024098002,-2.18943099689138,0.860464627609128,0.939300344558141
"ZNF367",217.950822238504,-0.607140767128992,0.127348068868982,-4.76756948512214,0.00252015743374245,0.00428130179681489
"HABP4",1072.87254909243,1.07767048748365,0.127415832373724,8.45790093277205,4.12907973249808e-11,1.28549107869145e-10
"CDC14B",1601.04649910019,0.0335535158418025,0.122433603837069,0.274054792068806,0.971738275078755,0.999999999984865
"ZNF510",653.804363930379,-0.965556207357053,0.0633440644770256,-15.2430415592806,6.83992609827437e-30,5.20413165311517e-29
"ZNF782",269.373309215729,-2.11407780601763,0.0744373639644588,-28.4007613035173,1.06070903457435e-138,6.21774743471486e-137
"MFSD14C",557.633227693501,0.707542332177326,0.0752495178230237,9.40261615817082,5.99655810460497e-10,1.72561653078e-09
"NUTM2G",20.2654831398383,-2.97752929706193,0.148409862455282,-20.0628802412582,9.79066938102754e-76,2.54293762870752e-74
"CTSV",1618.00585827238,2.32525570497166,0.375813557837307,6.18725869910816,1.67583931559616e-08,4.39191185339638e-08
"ANKRD18CP",5.28527622040192,-4.3805440406659,0.294791374337994,-14.8598107746646,6.60513464679141e-45,8.18697179935244e-44
"CCDC180",447.130545387575,5.03788370759603,0.215495035580841,23.3781891727437,1.14867124610375e-109,4.89453892416094e-108
"MIR1302-8",0.417368450946421,-3.59079096200603,0.265030310768575,-13.5486048806754,9.86892737563781e-37,9.44603693780037e-36
"TDRD7",1140.74425456897,-0.591271345031598,0.0726300531320978,-8.14086345161014,1.30871528403697e-06,3.00193906899412e-06
"TMOD1",725.307285193906,1.66301433706139,0.198792133421355,8.36559429409867,5.88685959979601e-13,2.04249772249299e-12
"TSTD2",692.695748392037,-0.387211127069206,0.0632840021828254,-6.11862577765808,0.0150724854023294,0.0232982328261532
"NCBP1",2109.40290276094,-0.609770274516971,0.0460587895551005,-13.2389557000298,2.83432428762879e-15,1.1202153358816e-14
"XPA",886.26852268761,0.432077603136706,0.055009802107064,7.85455658058479,0.000466626565049971,0.00085618812886817
"PTCSC2",1.06721015486211,-6.16161274729248,0.483901337797908,-12.7332004811811,1.26785489644913e-34,1.12757254411779e-33
"FOXE1",204.968489180952,-2.18299014267065,0.429608041959015,-5.0813530694542,3.4142645532222e-06,7.58407765302785e-06
"TRMO",693.248972002594,-0.176879148193672,0.0701757298540327,-2.52051740055408,0.851286699745542,0.931909168856425
"HEMGN",19.593260979563,0.75721025760635,0.515696086832417,1.46832655306228,0.188073051039626,0.246656992772612
"ANP32B",8241.24561287054,1.83351521882314,0.0538769585072714,34.031527941127,3.54440754311008e-190,3.06989094142024e-188
"NANS",1440.52930517038,0.280160933055024,0.102926336458275,2.72195574714346,0.384748148380585,0.471982640110765
"TRIM14",1857.94406614116,-0.737201541504609,0.138038150853568,-5.34056372782505,0.000208196289390198,0.000395623288337065
"CORO2A",1763.80823792406,-0.812870730964549,0.169002652658042,-4.80981048628451,0.000433382845666238,0.000797466526624833
"TBC1D2",2967.38107328723,0.044147556061476,0.138445438859271,0.31888053824837,0.948285483155031,0.999999999984865
"GABBR2",34.7227840591303,-1.97119802311579,0.335525068547859,-5.87496496654354,1.44993622681698e-07,3.57057522723178e-07
"ANKS6",1701.01018365098,-0.0457070946382495,0.0827306462857539,-0.552480812012225,0.993408075060668,0.999999999984865
"GALNT12",632.618360696281,-1.02852910551373,0.208878075640811,-4.92406444457292,9.68121845225314e-05,0.000189726131840425
"COL15A1",5835.72293983337,0.854156034941562,0.21692648977854,3.93753679328684,0.00267596554231213,0.00453220439044325
"TGFBR1",2401.64685726344,-1.52424344967377,0.10854329613052,-14.0427230792854,3.99813834738328e-32,3.28711723097533e-31
"ALG2",1319.06583741731,-0.353631988713369,0.073236359907221,-4.82863961509509,0.0785291648570676,0.109927361848867
"SEC61B",2589.26988680342,0.311338979305174,0.0680819566800595,4.57300281142422,0.183805342060529,0.241507700218231
"NAMA",20.4895788214725,2.47340039274484,0.361862290119485,6.83519797525223,4.01541364980587e-10,1.16914211922174e-09
"NR4A3",1321.80861375701,0.0629371096670268,0.305226269325713,0.206198207664313,0.882637246509295,0.957196481549435
"STX17",1116.48009685231,-1.44476318416716,0.0676139810151902,-21.3678171655441,3.54732377548616e-70,8.16423107546816e-69
"ERP44",3279.93140964804,0.032872337844158,0.0557494926688964,0.589643712802755,0.999951035021777,0.999999999984865
"INVS",742.163735217417,-0.838174285609831,0.0763838682868593,-10.973184579525,6.7904287290835e-15,2.63087269730056e-14
"TEX10",1885.58443699618,0.523490942505381,0.0574578498180466,9.11086899637099,9.68668069996683e-07,2.24327583164134e-06
"MSANTD3",737.028843783425,0.210160961661116,0.0898979682230931,2.3377720966905,0.67117456497798,0.765798702485898
"PLPPR1",36.4813213458779,-2.95730115825878,0.403577707511949,-7.3277118711301,9.84940001127632e-12,3.17925567750659e-11
"BAAT",9.58195431019677,-5.92373748213178,0.291214684939254,-20.3414792882695,7.65126639442089e-85,2.32274496265538e-83
"MRPL50",783.06121263232,-0.566249010132885,0.0782807491999939,-7.2335665654683,2.67331954716406e-05,5.49688379756021e-05
"ZNF189",877.664453661363,-1.41509991634834,0.0925980365034539,-15.2821805924098,1.32045900616313e-36,1.25763645021461e-35
"ALDOB",1752.95361692416,5.11419973080548,0.565315454714169,9.04662996236551,3.83705157406222e-18,1.7510157935828e-17
"TMEM246-AS1",5.32364525491676,0.1191563578258,0.497582058269586,0.23947076837976,0.832782703699038,0.916947165890423
"RNF20",2326.71858807184,-0.203357827764031,0.0644063540040247,-3.15741871914257,0.765524187394932,0.856005862703297
"GRIN3A",56.7277338189381,-1.45315722708548,0.138744849795249,-10.4735940053268,2.12810695026103e-18,9.86853791183108e-18
"PPP3R2",2.11866729983976,-0.331330231311032,0.509524829620389,-0.650272983865934,0.563540622186976,0.659842851779928
"SMC2",955.29699494329,-1.35395897959729,0.0967570226355727,-13.9933923421441,1.87222418044431e-30,1.45366253600543e-29
"OR13D1",0.338153484277257,-4.65912488740162,0.810412164203788,-5.74908064463606,2.72423457175497e-08,7.03777180577556e-08
"NIPSNAP3A",1346.89599596975,0.673488173591501,0.0675980919040485,9.96312402645148,1.86658356696716e-10,5.55135294898994e-10
"NIPSNAP3B",248.888344493714,-0.0899145366442006,0.200420976788606,-0.448628372563207,0.832723835700043,0.916947165890423
"ABCA1",5088.57473262376,-1.1618687398988,0.143557032019008,-8.09342965341443,1.06293270985887e-10,3.21439819056653e-10
"SLC44A1",5556.33199674708,-0.734659698614809,0.0705059956663663,-10.4198187923083,3.12084950343171e-12,1.03783774428492e-11
"FSD1L",328.616093658229,-0.29115950780428,0.13436625189264,-2.16690950073475,0.379707453971836,0.46648911783399
"RALGAPA1P1",58.8211665231231,-1.59885598080765,0.0978647226999618,-16.3374087893704,1.61599955875498e-43,1.92432719622788e-42
"FKTN",1254.73173433086,-0.38291862509842,0.067550252227717,-5.66864833912941,0.0245512882115943,0.0368729801012124
"TAL2",2.82086825665704,-0.470055861924624,0.379499692679239,-1.23861987504144,0.309894027333035,0.388695546755349
"TMEM38B",568.33383710729,-0.115571653407225,0.125621133535437,-0.920001676108289,0.859521441572368,0.938705352041464
"ZNF462",1580.96464900325,-1.68942735485753,0.101273592840047,-16.6818151452948,3.79091714675202e-46,4.87239623586177e-45
"RAD23B",9689.99251012365,0.368947231516212,0.0702294058248541,5.25345796654372,0.0451615760809194,0.0654193900223299
"LINC01509",0.842640871742443,-2.34299848404782,0.286464819834335,-8.17900950421347,1.37297396225526e-13,4.93721529894199e-13
"KLF4",25454.8173808819,3.34640434573676,0.203766839697462,16.4227130906346,1.88456851109466e-52,2.87701753995889e-51
"ACTL7A",2.65292840184924,-0.684814876620916,0.547092213859533,-1.25173573900787,0.257125913726113,0.328245525917108
"CTNNAL1",1858.73384058303,-0.149695675677374,0.14080873111234,-1.06311359029253,0.764140058089426,0.854719758829231
"TMEM245",4346.39977416013,-0.860060548336678,0.0820187380062491,-10.4861470591165,5.10861302419833e-14,1.8823540262804e-13
"FRRS1L",21.3349422947797,-1.61213371919497,0.288863622671895,-5.58095098400851,1.20570194946403e-06,2.77464433007557e-06
"EPB41L4B",2029.12658074657,0.672229763976943,0.21499621700133,3.12670508045629,0.0247801505263884,0.0371877506485122
"PTPN3",4298.77054652596,0.62088865931707,0.199497143158758,3.11226842392912,0.031511576198056,0.04658137561287
"C9orf152",474.196237968563,-0.747570352055804,0.316762591578307,-2.36003357697936,0.0589330754482232,0.0840882101271716
"TXN",10324.0495581019,0.598618489828331,0.198885732834431,3.00986139778398,0.0398230860965022,0.0581466928347744
"TXNDC8",0.43069570429479,-4.44682461767998,0.639517637596849,-6.95340418505118,2.65626630666759e-11,8.35794350941373e-11
"SVEP1",8579.47553238452,1.34221897130836,0.236748703039085,5.66938257349935,1.98058237453496e-06,4.48059253599487e-06
"MUSK",50.5905470115972,-1.37128605952553,0.283227840319321,-4.84163582923025,3.76445208874384e-05,7.64052351249586e-05
"LPAR1",2816.54673473905,0.989046455604529,0.124132893592386,7.96764199223658,1.31096510832068e-09,3.68215481119323e-09
"OR2K2",1.51676782314759,-0.866855603509198,0.514249526829523,-1.68567117378519,0.130096522307377,0.175334912884251
"ZNF483",112.285976923393,-4.24775212960107,0.147080053522635,-28.880545171595,5.47879141201332e-163,3.99518741453342e-161
"PTGR1",2840.35887447278,-0.0538599328555986,0.166454053761137,-0.32357237110541,0.914633856775348,0.982859697208329
"DNAJC25",651.994964472905,0.721943349884489,0.077673399184536,9.29460223788198,6.16098096580159e-10,1.77173080491001e-09
"GNG10",972.733420281822,3.00215090000861,0.152728961414183,19.6567230747228,6.8072734055326e-73,1.66034875477473e-71
"UGCG",5613.63140450826,0.188926351711225,0.137894352441684,1.37008041566548,0.671810225297766,0.766441558108526
"MIR4668",1.98954749861287,-2.1748144467634,0.309136546551016,-7.03512564602095,2.38606727602557e-10,7.03911408275581e-10
"SUSD1",489.309095546422,-1.59264613068114,0.148391162209783,-10.7327559604229,7.27923833097574e-20,3.64993944667545e-19
"PTBP3",6743.18976574284,-0.710518416978409,0.0953014358097248,-7.45548491417278,6.75062167584282e-07,1.58197892834218e-06
"HSDL2",2965.33085981641,0.362286557303338,0.0847663152011867,4.27394486174699,0.0926419528928744,0.12789423202048
"KIAA1958",541.235529124134,-2.22235056433491,0.110373733092517,-20.1347775604554,1.01458257619759e-71,2.43545727001278e-70
"INIP",991.622925176583,-0.703549208008324,0.0516257497936031,-13.6278738966712,7.79536243380611e-19,3.70476127313249e-18
"SNX30",2093.82422327212,-1.8684001775115,0.127600784837727,-14.6425445571326,3.65880790917692e-37,3.54682064105684e-36
"SLC46A2",691.606634324824,1.60736334632869,0.376857850216178,4.26517145763755,0.000158430192392927,0.000304656881067322
"ZNF883",73.2226717051732,-0.598374099473127,0.144048161930611,-4.15398635743349,0.0077932734243035,0.0124942023318012
"ZFP37",149.797666053299,-0.488896236715136,0.115526960899595,-4.23188001232058,0.0193255139794286,0.0294285903583405
"FAM225B",15.6162772719401,0.234798519306023,0.303436533774256,0.773797790218313,0.575033369001981,0.671447096804162
"FAM225A",18.5422728744281,-0.675338215021193,0.278113592545549,-2.42828194350331,0.0635251618926373,0.0902157633089121
"SLC31A2",134.377515916026,0.903115060258983,0.182338167055863,4.95296774581645,0.000170559546894814,0.000326885258770588
"FKBP15",4157.94528272639,0.092737166975534,0.0545330882009343,1.70056694082374,0.998035494984452,0.999999999984865
"SLC31A1",2959.58230857928,-0.611262565564328,0.120995023834948,-5.05196450391352,0.00141435506837603,0.00246489935536624
"CDC26",304.57380745059,-0.0169031123660008,0.062328670881031,-0.271193210557375,0.99991717057402,0.999999999984865
"PRPF4",1708.92877009363,-0.0670476843237729,0.0617407426427511,-1.08595526153175,0.998478019556617,0.999999999984865
"RNF183",127.803055760456,0.883404640658106,0.336542703627992,2.62494070183321,0.0302905685984526,0.0449046992915443
"WDR31",242.992019204512,-0.835006839977631,0.106507084087585,-7.83991832215567,1.97966082367386e-08,5.16137150489732e-08
"BSPRY",2037.17752179969,0.94023346689074,0.28352171240957,3.31626618257898,0.00746966242249082,0.0120062291020493
"HDHD3",1754.07474320856,0.677530130233315,0.147582972452882,4.59084214779333,0.00188447087052778,0.0032400317511424
"ALAD",4075.52620367028,1.21267102371171,0.0892639825305624,13.5852220496269,2.0363707759339e-27,1.39843973674166e-26
"POLE3",2886.26318871493,0.561583145400347,0.0741437449221848,7.57424845467057,1.32038381511578e-05,2.79319554947233e-05
"C9orf43",34.6541227127521,-0.403142057980908,0.134489522177277,-2.9975722380031,0.12741654971149,0.172007073279332
"RGS3",2562.43483554865,-0.363291894576512,0.171683794235014,-2.11605234026463,0.254840176566919,0.325608655271558
"ZNF618",1049.55982504425,-0.749450007298408,0.119205364553161,-6.28704932959774,1.39582819869202e-05,2.9448672078191e-05
"AMBP",27.955199466625,-1.74442962433837,0.34411328303656,-5.06934695733042,7.03596270321863e-06,1.52474600247446e-05
"KIF12",517.722849181714,0.886787100788413,0.445986955954996,1.98837003851274,0.0820752649258329,0.114513585490576
"COL27A1",3741.98111178148,0.891309981978868,0.125270835220626,7.11506377688867,1.53264557456442e-07,3.76682176190143e-07
"MIR455",0.0683652567902573,-3.36345415972237,1.93792319180357,-1.73559724861546,0.0851904743153354,0.118532677527468
"ORM1",124.737113408999,-0.988476010889315,0.460278025237797,-2.14756290044182,0.0578765088582994,0.0826529051735052
"AKNA",3163.69476770367,-0.581655082176147,0.169606933443297,-3.4294298609591,0.0252664326108936,0.0378532688508305
"WHRN",1260.400146336,0.944799545735972,0.131357825601685,7.19256383400315,6.13707135393016e-08,1.55163414905752e-07
"ATP6V1G1",4091.61392903296,-0.0422891250715337,0.0678027685684491,-0.623707939430842,0.998914152813227,0.999999999984865
"TMEM268",1090.41661572215,-0.436800047768261,0.0925288709555824,-4.72068926441286,0.0217524530830665,0.0329211222040277
"TNFSF15",281.17798143843,-2.62613510322025,0.311031374293768,-8.44331254100391,1.09003845042527e-14,4.18502187769571e-14
"TNFSF8",84.224458927451,-2.76026238888896,0.231310562523503,-11.9331445947631,9.71850674663273e-28,6.76596827964391e-27
"TNC",9459.58309147902,-1.64053977521779,0.228580271243587,-7.17708385895451,5.88389120277181e-10,1.69411358646971e-09
"PAPPA",531.528815426414,-0.2776340997438,0.190929185802297,-1.45412079655168,0.445319321615765,0.538075162549057
"PAPPA-AS2",1.24493595888801,-4.54836977698347,0.458576891506446,-9.91844521873281,3.51569045555359e-21,1.86787560007129e-20
"ASTN2",183.04103730847,-1.16383083290963,0.150766860006691,-7.71940752004773,6.75472142848791e-10,1.93643864783185e-09
"ASTN2-AS1",0.841522577880441,-7.01058944922204,0.43288869226047,-16.1949008476381,2.77163682320764e-55,4.6164939865358e-54
"TRIM32",748.72338197202,-0.690662161232372,0.0672576573778846,-10.2689000503231,2.8414082331361e-11,8.92725536084514e-11
"TLR4",1504.29356970806,-0.862719290258911,0.207115826337603,-4.16539530326699,0.00154653643804811,0.00268665601435783
"BRINP1",84.2935447234869,-2.17732085021539,0.332096717771594,-6.5562853641718,3.24751515940109e-09,8.92530393504612e-09
"LINC01613",0.54557396463876,-2.48189412659384,0.770142433904963,-3.22264300385259,0.00207221833979691,0.00354960229015907
"CDK5RAP2",3177.69564697276,-0.42073490706191,0.0689402875406553,-6.10288877622965,0.00663272626854601,0.0107210886211568
"MEGF9",3556.32244452951,-0.66777975165184,0.107723147617481,-6.19903675691959,5.26003592717393e-05,0.000105489048648172
"FBXW2",5480.02127784506,0.0825569362835289,0.0415967612412983,1.9846962556682,0.99997155915991,0.999999999984865
"PSMD5",2002.26469682058,-0.201327309549565,0.0492356661373953,-4.08905424347765,0.838562161004064,0.921363281546432
"PHF19",1603.26701263791,0.51111004224439,0.0980494958073498,5.21277583363235,0.00387187369173678,0.00644098147841443
"TRAF1",1811.51491828685,0.73690386834918,0.0999799630563468,7.37051550953139,5.57950338779986e-07,1.31640051021918e-06
"C5",609.179655773233,-1.82283141300322,0.118640079498948,-15.3643812504304,2.05047184426707e-40,2.21204944256976e-39
"CNTRL",1552.93770341333,-1.16795011137001,0.0723811431781307,-16.136110319447,3.71227537518568e-37,3.59700837723471e-36
"RAB14",8793.3285245073,0.649616242923935,0.0691534366510506,9.39383889483193,3.76423434152095e-09,1.03027283280117e-08
"GSN",85554.4554168065,2.05910948448883,0.176847984941868,11.6433867491659,7.2952824998605e-25,4.52913676556582e-24
"GSN-AS1",70.550143034526,-2.71377565616976,0.11825670335817,-22.948176121149,1.06166526125384e-96,3.87088261921072e-95
"STOM",19479.1972587836,0.578894221557402,0.143083555590612,4.04584733142725,0.0107633663805293,0.0169674344101353
"DAB2IP",7187.53789538463,1.22906331558213,0.0743380911252142,16.5334258248831,6.49431407365541e-40,6.92509269562653e-39
"TTLL11",320.179091101478,-0.955701520479068,0.0668749628315746,-14.290871800348,2.47179027720886e-26,1.62681551822589e-25
"NDUFA8",1404.74769893424,0.481434771115652,0.0708018754710623,6.79974602244005,0.000540087751893959,0.000985439561065332
"MORN5",27.6221368549987,-1.45740925856043,0.558424766179118,-2.60985784805426,0.0164183267120436,0.0252479812181728
"LHX6",733.37665334611,2.18649911406122,0.232748236635067,9.39426715180446,4.39278249442745e-17,1.89924296111961e-16
"RBM18",1255.63813343195,-0.060692395912026,0.0543517574541856,-1.11665930882152,0.999752098635512,0.999999999984865
"MRRF",2977.01036481076,0.886511233187125,0.0579639411128516,15.294184904735,2.35422816946228e-28,1.67865328481148e-27
"PTGS1",8058.24177922964,2.90297358532011,0.259036292783075,11.2068218477445,6.44711072060818e-25,4.0131325752803e-24
"OR1J1",1.28591772178728,-2.73428045592728,0.459096935974725,-5.95578023216825,3.13362191325548e-08,8.06592151859307e-08
"OR1J2",1.38015811370958,-7.24931114017539,0.593907878790635,-12.2061205096943,2.32720409267436e-32,1.92828078276259e-31
"OR1J4",0.915945060316748,-2.05878334826253,0.548305404090126,-3.75481133854396,0.000498115290779413,0.00091144317240141
"OR1N1",0.854961493764303,-2.55175380722612,0.530747892779623,-4.80784538561636,7.2931983332887e-06,1.57839539655672e-05
"OR1N2",0.289239359579377,-3.59383417071591,0.815549009802307,-4.40664402447999,2.18677662928115e-05,4.53158203841269e-05
"OR1L8",6.41636029622969,-0.714450794671766,0.26404702813087,-2.70577101257001,0.0394211175353941,0.0576033682757928
"OR1Q1",1.97269159191648,-1.38270094544415,0.430018458858442,-3.21544556276669,0.00429162363390643,0.00710083848042843
"OR1B1",1.71789291365354,-1.70774729319618,0.382996091622509,-4.45891571885643,7.07280626976963e-05,0.000140384387844459
"OR1L4",0.503939610186241,-3.79448143717544,0.614920375913563,-6.17068743500023,4.12795113363408e-09,1.12778579961008e-08
"OR1L6",0.3604816606268,-4.25235038289077,0.729739694893607,-5.82721539289533,2.10589553865168e-08,5.47837481061525e-08
"OR5C1",0.710227679000216,-4.17176838704103,0.458463094081092,-9.09946392828544,5.9365713594115e-18,2.68830653535451e-17
"PDCL",932.291358967404,-0.394566955063797,0.0637978193654203,-6.18464641877181,0.0117251655341316,0.0184043207806992
"OR1K1",1.15822982216952,-3.09901658211182,0.387577984451595,-7.99585298039253,9.84989605663225e-14,3.57290246703823e-13
"RC3H2",3290.03590649515,-0.836678348694301,0.046132321903862,-18.1364889987091,2.3699290998538e-37,2.31111652108905e-36
"SNORD90",0.0808087853023952,-3.47728169739097,1.64860942128931,-2.1092210516858,0.0370236095075021,0.0542982233567761
"ZBTB6",536.898492853608,-0.746147829790282,0.075756362628006,-9.84930907327436,2.89121727934584e-11,9.07971446910148e-11
"ZBTB26",628.490712984011,0.0837434328770596,0.075465106925901,1.10969739908123,0.986210743190534,0.999999999984865
"RABGAP1",4983.30298594612,-0.0374627614689338,0.0537883723641024,-0.696484385423343,0.999961191259846,0.999999999984865
"STRBP",1126.03152849632,-1.36041291293585,0.16002613082895,-8.50119231083563,1.97516010872715e-12,6.64861952842483e-12
"CRB2",54.9608565695212,0.0183228508494928,0.403698481964454,0.0453874653189956,0.97011123143587,0.999999999984865
"DENND1A",1359.54170484321,-0.647110472991797,0.0631081821662841,-10.2539868964491,1.56160992699083e-10,4.66854926046005e-10
"MIR601",0.0811455200433655,-5.07650020017055,3.45450613795466,-1.46952994073308,0.142731673474031,0.191065235372126
"MIR7150",0.0683041855064266,-4.96228358769931,5.05185054605276,-0.982270465537933,0.32655876033356,0.407502316629118
"LHX2",110.106520951771,3.58630517141085,0.546758532317425,6.55921208254468,5.24977021713792e-10,1.51667970058089e-09
"NEK6",1289.53576094303,-2.23299896388097,0.169497530519544,-13.1742271231704,6.42702024601641e-32,5.25149671237845e-31
"PSMB7",4868.74264847881,1.6396743823705,0.0648086370442372,25.300244799953,2.66916439018767e-102,1.03357059050698e-100
"ADGRD2",39.6837879025769,3.55491631823588,0.544899385924109,6.52398664793319,6.6045062090322e-10,1.8954527505633e-09
